"192.comAgent","74.81.199.25","0"," UNITED STATES "," Louisville, KY","192.comAgent","192.comAgent"
"50.nu/0.01","69.72.255.162","ded1.innovateit.com"," UNITED STATES "," Montville, NJ","50.nu","50.nu/0.01 ( +http://50.nu/bot.html )"
"Googlebot/2.1","66.249.66.81","crawl-66-249-66-81.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.83","crawl-66-249-66-83.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.85","crawl-66-249-66-85.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.86","crawl-66-249-66-86.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.87","crawl-66-249-66-87.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.88","crawl-66-249-66-88.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.9","crawl-66-249-66-9.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.90","crawl-66-249-66-90.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.66.97","crawl-66-249-66-97.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.1","crawl-66-249-67-1.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.101","crawl-66-249-67-101.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.103","crawl-66-249-67-103.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.105","crawl-66-249-67-105.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.110","crawl-66-249-67-110.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.114","crawl-66-249-67-114.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.116","crawl-66-249-67-116.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.123","crawl-66-249-67-123.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.130","crawl-66-249-67-130.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.132","crawl-66-249-67-132.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.143","crawl-66-249-67-143.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.148","crawl-66-249-67-148.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.149","crawl-66-249-67-149.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.15","crawl-66-249-67-15.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.154","crawl-66-249-67-154.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.155","crawl-66-249-67-155.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.165","crawl-66-249-67-165.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.167","crawl-66-249-67-167.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.168","crawl-66-249-67-168.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.177","crawl-66-249-67-177.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.206","crawl-66-249-67-206.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.210","crawl-66-249-67-210.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.215","crawl-66-249-67-215.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.217","crawl-66-249-67-217.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.23","crawl-66-249-67-23.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.230","crawl-66-249-67-230.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.231","crawl-66-249-67-231.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.232","crawl-66-249-67-232.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.235","crawl-66-249-67-235.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.238","crawl-66-249-67-238.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.240","crawl-66-249-67-240.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.249","crawl-66-249-67-249.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.27","crawl-66-249-67-27.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.3","crawl-66-249-67-3.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.35","crawl-66-249-67-35.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.38","crawl-66-249-67-38.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.40","crawl-66-249-67-40.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.41","crawl-66-249-67-41.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.44","crawl-66-249-67-44.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.47","crawl-66-249-67-47.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.48","crawl-66-249-67-48.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.59","crawl-66-249-67-59.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.6","crawl-66-249-67-6.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.65","crawl-66-249-67-65.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.66","crawl-66-249-67-66.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.68","crawl-66-249-67-68.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.70","crawl-66-249-67-70.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.72","crawl-66-249-67-72.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.74","crawl-66-249-67-74.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.75","crawl-66-249-67-75.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.76","crawl-66-249-67-76.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.79","crawl-66-249-67-79.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.8","crawl-66-249-67-8.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.80","crawl-66-249-67-80.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.82","crawl-66-249-67-82.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.83","crawl-66-249-67-83.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.86","crawl-66-249-67-86.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.67.91","crawl-66-249-67-91.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.1","crawl-66-249-68-1.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.10","crawl-66-249-68-10.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.100","crawl-66-249-68-100.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.106","crawl-66-249-68-106.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.111","crawl-66-249-68-111.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.114","crawl-66-249-68-114.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.12","crawl-66-249-68-12.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.121","crawl-66-249-68-121.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.122","crawl-66-249-68-122.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.130","crawl-66-249-68-130.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.133","crawl-66-249-68-133.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.136","crawl-66-249-68-136.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.144","crawl-66-249-68-144.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.145","crawl-66-249-68-145.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.16","crawl-66-249-68-16.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.165","crawl-66-249-68-165.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.177","crawl-66-249-68-177.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.180","crawl-66-249-68-180.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.187","crawl-66-249-68-187.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.194","crawl-66-249-68-194.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.199","crawl-66-249-68-199.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.2","crawl-66-249-68-2.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.202","crawl-66-249-68-202.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.203","crawl-66-249-68-203.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.205","crawl-66-249-68-205.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.21","crawl-66-249-68-21.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.214","crawl-66-249-68-214.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.22","crawl-66-249-68-22.googlebot.com"," POLAND "," Warszawa","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.226","crawl-66-249-68-226.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.232","crawl-66-249-68-232.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.236","crawl-66-249-68-236.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.238","crawl-66-249-68-238.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.244","crawl-66-249-68-244.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.245","crawl-66-249-68-245.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.250","crawl-66-249-68-250.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.33","crawl-66-249-68-33.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.36","crawl-66-249-68-36.googlebot.com"," POLAND "," Warszawa","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.38","crawl-66-249-68-38.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.39","crawl-66-249-68-39.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.4","crawl-66-249-68-4.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.41","crawl-66-249-68-41.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.44","crawl-66-249-68-44.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.45","crawl-66-249-68-45.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.47","crawl-66-249-68-47.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.49","crawl-66-249-68-49.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.5","crawl-66-249-68-5.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.50","crawl-66-249-68-50.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.53","crawl-66-249-68-53.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.6","crawl-66-249-68-6.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.65","crawl-66-249-68-65.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.7","crawl-66-249-68-7.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.70","crawl-66-249-68-70.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.71","crawl-66-249-68-71.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.80","crawl-66-249-68-80.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.83","crawl-66-249-68-83.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.85","crawl-66-249-68-85.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.86","crawl-66-249-68-86.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.89","crawl-66-249-68-89.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.90","crawl-66-249-68-90.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.68.97","crawl-66-249-68-97.googlebot.com"," POLAND "," Warszawa","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.71.1","crawl-66-249-71-1.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.71.108","crawl-66-249-71-108.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.71.11","crawl-66-249-71-11.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.71.111","crawl-66-249-71-111.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.71.112","crawl-66-249-71-112.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"Googlebot/2.1","66.249.71.114","crawl-66-249-71-114.googlebot.com"," UNITED STATES "," Mountain View, CA","Googlebot","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
